date,season,city,tmin,tmax,tavg,precipitation,wind_speed,humidity,pressure
3/7/2014,Spring,Quetta,3.3,18.7,11.5,0.1,15.5,58,1017.4
3/8/2014,Spring,Quetta,5.1,19.1,11.9,4.5,14.1,54,1018.9
3/9/2014,Spring,Quetta,6.1,16,11,0.7,19.5,59,1018.6
3/10/2014,Spring,Quetta,1.6,9.1,6.2,0.4,25.9,39,1017.1
3/11/2014,Spring,Quetta,1,10.6,5.5,0,14,21,1017.9
3/12/2014,Spring,Quetta,-1.2,14.3,6.6,0,8.3,30,1018.9
3/13/2014,Spring,Quetta,2.5,20,11.3,0,16.4,53,1017.7
3/14/2014,Spring,Quetta,7.3,19.8,12.7,2.1,21.4,53,1017.1
3/15/2014,Spring,Quetta,8.7,19.2,13.3,0.4,18.6,55,1017
3/16/2014,Spring,Quetta,5.9,16.8,11.6,8.9,14.2,68,1017
3/17/2014,Spring,Quetta,6.2,12.1,10,12.6,20.8,73,1017.2
3/18/2014,Spring,Quetta,4.5,13.7,9.2,0,13,63,1021.4
3/19/2014,Spring,Quetta,4.9,18,11.7,0,8.8,49,1018.7
3/20/2014,Spring,Quetta,8.2,20.1,13.9,0,16.5,46,1012.8
3/21/2014,Spring,Quetta,9.9,16.4,13.4,0.5,17.3,50,1012.6
3/22/2014,Spring,Quetta,6.2,19.4,12.7,1.9,16.1,61,1011.1
3/23/2014,Spring,Quetta,7.4,13.7,10.2,23.2,18.1,80,1013.2
3/24/2014,Spring,Quetta,3.9,8.6,6.3,0.1,12.4,74,1018.9
3/25/2014,Spring,Quetta,0.1,9.9,5.4,0,9,53,1019.5
3/26/2014,Spring,Quetta,1.5,14.7,8.4,0,11.2,45,1017.1
3/27/2014,Spring,Quetta,6.1,12.7,8.6,6.5,6.2,65,1016.3
3/28/2014,Spring,Quetta,6.7,12.5,9.3,0.2,9.7,75,1016.4
3/29/2014,Spring,Quetta,5.4,16.2,10.9,0,8.7,65,1016.7
3/30/2014,Spring,Quetta,5.8,18.5,12.3,0,7.7,49,1015.6
3/31/2014,Spring,Quetta,6.3,19.4,12.6,0,14.7,62,1012.6
4/1/2014,Spring,Quetta,5.6,19.3,11.8,5.7,21.4,72,1010.5
4/2/2014,Spring,Quetta,8.9,18.5,13.6,0.2,16.3,57,1011.5
4/3/2014,Spring,Quetta,7.4,21.7,14.5,3.3,21,55,1013.1
4/4/2014,Spring,Quetta,10.5,22,15.5,2.2,16.6,64,1014.5
4/5/2014,Spring,Quetta,10.7,20.5,15.7,1.2,19,58,1013.1
4/6/2014,Spring,Quetta,9.6,15.1,12.4,0.8,19.5,55,1016
4/7/2014,Spring,Quetta,6.8,17.1,12.2,0,14.2,47,1019
4/8/2014,Spring,Quetta,8.1,17.6,13.2,0,12.1,39,1018.4
4/9/2014,Spring,Quetta,7.4,20.1,14.4,0,11.6,39,1016.5
4/10/2014,Spring,Quetta,7.5,24.1,16.3,0,10.1,36,1014.6
4/11/2014,Spring,Quetta,11.3,24.8,18.2,0,12.6,31,1013.6
4/12/2014,Spring,Quetta,12.8,24.7,18.9,0,16.3,31,1012.1
4/13/2014,Spring,Quetta,14.5,22.8,18.7,0,16,25,1013.3
4/14/2014,Spring,Quetta,11.6,24.4,18.6,0,12.7,22,1014.6
4/15/2014,Spring,Quetta,11.7,26.7,19.2,0,22.4,39,1013.9
4/16/2014,Spring,Quetta,17.7,25.5,21,0.2,22.1,27,1012.9
4/17/2014,Spring,Quetta,15.3,23.9,19.2,0.1,20.5,32,1010.3
4/18/2014,Spring,Quetta,11.9,22,17.3,0,25.6,31,1012.3
4/19/2014,Spring,Quetta,12.3,22.5,17.5,0,15.2,19,1014
4/20/2014,Spring,Quetta,7.6,23.9,17.2,0,11.2,29,1012.5
4/21/2014,Spring,Quetta,11.2,20.7,15.5,2.8,12,64,1014.6
4/22/2014,Spring,Quetta,10.1,22.9,17.1,0,10.8,56,1016.9
4/23/2014,Spring,Quetta,14,25.5,19.9,0,13,34,1015.2
4/24/2014,Spring,Quetta,13.5,25.7,19.2,1.1,23,42,1012.3
4/25/2014,Spring,Quetta,12.2,26.9,19.6,0.3,14.5,43,1012.4
4/26/2014,Spring,Quetta,14,25.3,19.9,0,19.3,35,1014.6
4/27/2014,Spring,Quetta,13.5,25.7,20.3,0,10.8,22,1015.3
4/28/2014,Spring,Quetta,13.8,28.5,22.1,0,13,21,1013.9
4/29/2014,Spring,Quetta,16.3,30.2,23.6,0,8.6,22,1010.7
4/30/2014,Spring,Quetta,15.3,29.6,23.2,0.1,12.2,27,1009.8
5/1/2014,Spring,Quetta,15.3,30.9,23.5,0,12.8,26,1008.9
5/2/2014,Spring,Quetta,18.5,29.5,23,0.9,12.5,31,1008.2
5/3/2014,Spring,Quetta,14.4,26.7,20.4,1.3,10.9,50,1008.4
5/4/2014,Spring,Quetta,13,27.4,20.8,0,10.6,44,1007.5
5/5/2014,Spring,Quetta,14.4,27.9,21.3,0.3,13,42,1009.3
5/6/2014,Spring,Quetta,13,27.3,20.3,0.5,13.1,52,1011.4
5/7/2014,Spring,Quetta,14.7,25.8,19.3,0.9,17,46,1011.6
5/8/2014,Spring,Quetta,14.4,24.2,19.4,0,16.7,39,1011.1
5/9/2014,Spring,Quetta,14.8,23.8,19.5,0,11.6,36,1008.8
5/10/2014,Spring,Quetta,14.1,23.6,19.4,0,10.5,43,1006.5
5/11/2014,Spring,Quetta,12.4,27.2,20.9,0,15.7,38,1007.3
5/12/2014,Spring,Quetta,12.5,27.9,21.7,0,24.5,33,1006.2
5/13/2014,Spring,Quetta,15.8,26.6,21.6,0,20.7,13,1006.6
5/14/2014,Spring,Quetta,9.4,28.6,20.3,0,20.4,36,1007.1
5/15/2014,Spring,Quetta,13.6,27.2,20.4,0.9,14.2,55,1007.2
5/16/2014,Spring,Quetta,13.7,26.3,19.6,1.2,23.5,54,1006.6
5/17/2014,Spring,Quetta,10.7,22.5,17.2,0.8,15.5,54,1010.7
5/18/2014,Spring,Quetta,12.6,22,17.6,1,12,54,1012.8
5/19/2014,Spring,Quetta,13,23.5,18.4,0.3,13.2,54,1013.1
5/20/2014,Spring,Quetta,14.6,26.2,20.6,0,17.1,39,1012.3
5/21/2014,Spring,Quetta,18,28.6,23.7,0,19.2,22,1010.5
5/22/2014,Spring,Quetta,19.5,30.4,25,0,22.1,20,1007.7
5/23/2014,Spring,Quetta,20.4,28.9,24.6,0,23,20,1007.5
5/24/2014,Spring,Quetta,17.9,28.7,23.8,0,18.1,12,1009.8
5/25/2014,Spring,Quetta,15.2,30.1,23.7,0,17,13,1010.5
5/26/2014,Spring,Quetta,15,31.1,24.2,0,19.1,14,1010.3
5/27/2014,Spring,Quetta,17.5,32.3,25.9,0,17.6,18,1009.7
5/28/2014,Spring,Quetta,21.3,33.5,27.4,0,20.5,20,1008
5/29/2014,Spring,Quetta,21.3,34.4,28.2,0,18.9,20,1006.1
5/30/2014,Spring,Quetta,22.7,33.4,28.7,0,21.7,16,1005.3
5/31/2014,Spring,Quetta,19.7,30.1,25.4,0,24.8,15,1007.3
6/1/2014,Summer,Quetta,19.2,30.8,25.1,0,22,17,1008.3
6/2/2014,Summer,Quetta,21.9,31.6,27,0,19.4,15,1009.7
6/3/2014,Summer,Quetta,21.1,32.3,27.2,0,18.9,17,1007.7
6/4/2014,Summer,Quetta,20.4,32.8,27.2,0,15.9,17,1006
6/5/2014,Summer,Quetta,20.8,33.2,28,0,10.8,15,1004.6
6/6/2014,Summer,Quetta,22.1,32.5,27.7,0,11.9,16,1004
6/7/2014,Summer,Quetta,22.6,32.2,27.5,0,20.5,13,1004.9
6/8/2014,Summer,Quetta,19.7,32.2,26.5,0,17.3,11,1003.5
6/9/2014,Summer,Quetta,20,34.4,28,0,15.8,9,1002.7
6/10/2014,Summer,Quetta,21.7,33.9,28.6,0,16.8,7,1002.2
6/11/2014,Summer,Quetta,20.6,33.9,28.3,0,16,7,1001.8
6/12/2014,Summer,Quetta,19.6,34.4,28.3,0,12.4,8,1000.4
6/13/2014,Summer,Quetta,15.5,34.6,26.6,0,11.6,26,1000.6
6/14/2014,Summer,Quetta,19,35,28.2,0,13.7,31,1000.9
6/15/2014,Summer,Quetta,24,36.6,30.7,0,16.5,19,1001.1
6/16/2014,Summer,Quetta,25.3,34.4,29.8,0,18.7,14,1002.6
6/17/2014,Summer,Quetta,21.1,30.9,25.9,0,14.8,18,1003
6/18/2014,Summer,Quetta,20.3,33.2,27.3,0,16.2,17,999.9
6/19/2014,Summer,Quetta,19.1,33.4,27.3,0,15.3,13,999.1
6/20/2014,Summer,Quetta,20.7,33.2,27.5,0,15.8,11,998.8
6/21/2014,Summer,Quetta,22.6,32.1,27.5,0,18.6,13,998.9
6/22/2014,Summer,Quetta,21.2,33.2,27.7,0,17.1,14,1000.1
6/23/2014,Summer,Quetta,20.4,33.4,27.5,0,18.8,14,1000.7
6/24/2014,Summer,Quetta,22.9,33.6,28.5,0,17,9,999.2
6/25/2014,Summer,Quetta,21,34,28.3,0,14,10,999.5
6/26/2014,Summer,Quetta,19.3,34.6,28,0,8.6,13,1002.6
6/27/2014,Summer,Quetta,19.3,35.6,28.4,0,14.7,25,1005.7
6/28/2014,Summer,Quetta,24.9,36.4,30.8,0,15.9,11,1004.5
6/29/2014,Summer,Quetta,25.3,36.9,31.4,0,17.4,10,1001.1
6/30/2014,Summer,Quetta,24.9,36.1,30.8,0,18.1,12,999.2
7/1/2014,Summer,Quetta,19.1,35.8,28.8,0,15.8,25,1000.4
7/2/2014,Summer,Quetta,19.8,35.3,28.5,0,13.4,38,1001.9
7/3/2014,Summer,Quetta,20.7,32.8,27.1,0,17,35,1000.7
7/4/2014,Summer,Quetta,18.6,32.7,26.3,0,16.2,24,1000.9
7/5/2014,Summer,Quetta,20.9,32.7,26.8,0,18.1,15,1002.8
7/6/2014,Summer,Quetta,17.2,33.1,26.1,0,14.4,32,1004.2
7/7/2014,Summer,Quetta,16.2,33.3,26,0,14.1,32,1003.5
7/8/2014,Summer,Quetta,17.3,34.1,26.9,0,10.6,27,1001.5
7/9/2014,Summer,Quetta,17.2,34.5,27.1,0,11.3,27,1000.5
7/10/2014,Summer,Quetta,18.2,34.6,27.6,0,8.2,35,1001.5
7/11/2014,Summer,Quetta,20.5,36.3,29,0,11.9,32,1001
7/12/2014,Summer,Quetta,19.8,35.6,28.6,0,8.8,39,1000.1
7/13/2014,Summer,Quetta,21.1,35,28.8,0,14.9,41,1000.4
7/14/2014,Summer,Quetta,22.7,35.3,29.6,0,10.1,36,1000.7
7/15/2014,Summer,Quetta,23,36.4,30,0,16.7,27,999.2
7/16/2014,Summer,Quetta,22,37.1,30.3,0,13.3,19,997.6
7/17/2014,Summer,Quetta,20.1,34.5,28.1,0,16.6,38,998.2
7/18/2014,Summer,Quetta,18,32.5,26,0,14.6,36,998.7
7/19/2014,Summer,Quetta,19.7,32.9,27.1,0,14.3,11,999
7/20/2014,Summer,Quetta,20.9,34.5,28.2,0,14.8,11,1000.1
7/21/2014,Summer,Quetta,21.8,35.6,28.9,0,14.3,10,1000.1
7/22/2014,Summer,Quetta,20.9,36.7,28.9,0,13.7,18,999
7/23/2014,Summer,Quetta,18.7,36.9,28.6,0,10.9,40,998.8
7/24/2014,Summer,Quetta,20.7,36.9,29.2,0,10.7,43,998.8
7/25/2014,Summer,Quetta,23.2,34.4,28.8,0,11.7,51,1001.1
7/26/2014,Summer,Quetta,22.3,35.1,28.9,0,10.4,47,1003.9
7/27/2014,Summer,Quetta,20.7,36,28.9,0,18.5,45,1004
7/28/2014,Summer,Quetta,18.6,36.5,28.6,0,12.3,38,1000
7/29/2014,Summer,Quetta,20.4,36.7,29,0,13.5,46,999.3
7/30/2014,Summer,Quetta,22.2,34.7,28.4,0,11.8,52,1001.7
7/31/2014,Summer,Quetta,22.3,35.4,28.9,0,9.9,46,1002.1
8/1/2014,Summer,Quetta,21.4,35.7,28.5,0,19.1,44,1001.1
8/2/2014,Summer,Quetta,19.1,33.6,26.8,0,14.3,39,1000
8/3/2014,Summer,Quetta,17.8,33.7,26.4,0,15.8,37,999.2
8/4/2014,Summer,Quetta,21.6,33.9,28.4,0,12.5,9,998.8
8/5/2014,Summer,Quetta,19.7,34.9,27.7,0,7.8,15,999.5
8/6/2014,Summer,Quetta,17.2,35.5,27.2,0,14.8,37,1000.2
8/7/2014,Summer,Quetta,18.5,35.1,27.1,0,10.5,48,998.5
8/8/2014,Summer,Quetta,19.3,33.4,26.8,0,14,53,999.8
8/9/2014,Summer,Quetta,20.2,33.7,27.5,0,10.8,49,1002.5
8/10/2014,Summer,Quetta,20,34.4,27.9,0,14.3,44,1004.1
8/11/2014,Summer,Quetta,19.4,34.6,27.6,0,9.7,36,1002.5
8/12/2014,Summer,Quetta,18.5,33.7,27.2,0,9.7,43,1002.1
8/13/2014,Summer,Quetta,20.9,34.1,27.9,0,14.1,29,1002
8/14/2014,Summer,Quetta,23.6,34.2,29.1,0,18.8,12,1000.8
8/15/2014,Summer,Quetta,23.3,33.6,28.3,0,22.5,12,999
8/16/2014,Summer,Quetta,19,29.5,24.3,0,13.7,19,1002.2
8/17/2014,Summer,Quetta,15.2,30.5,23.6,0,13.2,39,1006.7
8/18/2014,Summer,Quetta,17.4,32,25.5,0,7.2,19,1008.8
8/19/2014,Summer,Quetta,17.5,33.1,26.1,0,7.9,35,1010.4
8/20/2014,Summer,Quetta,20.6,33.3,27.2,0,12.2,18,1007.7
8/21/2014,Summer,Quetta,19.2,33.8,26.8,0,14.9,15,1004.3
8/22/2014,Summer,Quetta,16,32.1,25.1,0,11.6,36,1004.3
8/23/2014,Summer,Quetta,17.3,30.5,24,0,13.7,57,1007.1
8/24/2014,Summer,Quetta,16.8,30.3,24.2,0,7.1,52,1007.2
8/25/2014,Summer,Quetta,17.9,30.8,25,0,7.9,45,1006.9
8/26/2014,Summer,Quetta,16.8,31,24.3,0,11.4,43,1005.9
8/27/2014,Summer,Quetta,16,30.3,23.9,0,13.2,44,1004.9
8/28/2014,Summer,Quetta,16,29.7,23.3,0,9,53,1006.4
8/29/2014,Summer,Quetta,17.8,29.9,23.9,0,8,49,1007.6
8/30/2014,Summer,Quetta,17.8,30.3,24.3,0,7.5,46,1006.7
8/31/2014,Summer,Quetta,16.3,29.8,23.7,0,11.6,44,1005
9/1/2014,Autumn,Quetta,15.3,30.5,23.5,0,9.7,44,1004.2
9/2/2014,Autumn,Quetta,17.2,30.4,24.2,0,8.3,45,1005.8
9/3/2014,Autumn,Quetta,16,31.1,24.3,0,14.2,46,1004.9
9/4/2014,Autumn,Quetta,15.3,31.3,24.3,0,18.7,39,1002.2
9/5/2014,Autumn,Quetta,20,30.3,25.3,0,12.8,16,1002
9/6/2014,Autumn,Quetta,17.8,29.9,24.3,0,10.2,14,1004.3
9/7/2014,Autumn,Quetta,14,29.9,22.4,0,10.2,46,1006.9
9/8/2014,Autumn,Quetta,14.8,31.1,23.8,0,12,44,1008.1
9/9/2014,Autumn,Quetta,14.8,31.7,23.9,0,15.8,25,1005.6
9/10/2014,Autumn,Quetta,13.6,30,22.6,0,10.3,41,1005.7
9/11/2014,Autumn,Quetta,14,29.4,22.2,0,7.9,53,1007.3
9/12/2014,Autumn,Quetta,15.1,29.6,23,0,9.7,46,1007.8
9/13/2014,Autumn,Quetta,13.8,28.8,22.3,0,10.5,39,1007.7
9/14/2014,Autumn,Quetta,16.5,29.2,23.4,0,11.2,16,1007.9
9/15/2014,Autumn,Quetta,15.1,30.2,23.3,0,10,16,1008.2
9/16/2014,Autumn,Quetta,15.2,30.2,23.2,0,9.7,19,1007.3
9/17/2014,Autumn,Quetta,16.5,30.5,23.9,0,10.8,11,1006.6
9/18/2014,Autumn,Quetta,16.6,30.9,24.4,0,12.6,10,1008
9/19/2014,Autumn,Quetta,16.9,31.3,24.2,0,11.9,12,1008.4
9/20/2014,Autumn,Quetta,17.6,30.2,24.3,0,14.5,15,1007.8
9/21/2014,Autumn,Quetta,16.4,29.6,23.6,0,12.1,15,1008.6
9/22/2014,Autumn,Quetta,15.5,29.9,23.4,0,10.6,13,1009.5
9/23/2014,Autumn,Quetta,16.4,30.3,23.5,0,10.9,10,1009
9/24/2014,Autumn,Quetta,17.7,30.9,24.4,0,13.6,12,1008.1
9/25/2014,Autumn,Quetta,19,31,24.7,0,12.3,18,1008.6
9/26/2014,Autumn,Quetta,13.3,30.4,22.3,0,12.8,47,1010.7
9/27/2014,Autumn,Quetta,16.5,30,23.6,0,12.4,36,1011.7
9/28/2014,Autumn,Quetta,19.3,29.9,24.9,0,13.1,25,1012.9
9/29/2014,Autumn,Quetta,20.1,30.1,25.3,0,16.3,21,1012.7
9/30/2014,Autumn,Quetta,18.5,30,24.5,0,11.3,13,1012.2
10/1/2014,Autumn,Quetta,15.6,30.6,23.6,0,9.9,17,1013.1
10/2/2014,Autumn,Quetta,17.1,29.8,23.8,0,12.1,16,1013.9
10/3/2014,Autumn,Quetta,17,29.3,23.6,0,13,13,1012.7
10/4/2014,Autumn,Quetta,17.4,29.5,23.6,0,15,16,1013
10/5/2014,Autumn,Quetta,17.5,29.4,23.6,0,14.5,23,1014.5
10/6/2014,Autumn,Quetta,16.4,29.9,23.6,0,14.5,22,1014.9
10/7/2014,Autumn,Quetta,18.3,27.8,22.7,0,18.4,20,1013.1
10/8/2014,Autumn,Quetta,16.1,25.7,20.7,0,15.9,20,1014.1
10/9/2014,Autumn,Quetta,16.3,24.9,20.5,0,14.5,23,1016.9
10/10/2014,Autumn,Quetta,13.9,22.7,18.3,0,18.2,27,1017.6
10/11/2014,Autumn,Quetta,12.4,23.2,17.8,0,15.3,22,1016.3
10/12/2014,Autumn,Quetta,13,22.1,17.4,0,15.2,20,1016
10/13/2014,Autumn,Quetta,10.5,17.9,14.3,0,19.6,27,1017.1
10/14/2014,Autumn,Quetta,5.6,17.8,12.5,0,14.4,28,1017.8
10/15/2014,Autumn,Quetta,7.1,19.4,13.9,0,12.2,23,1019.2
10/16/2014,Autumn,Quetta,9,20.7,15,0,12.8,18,1018.8
10/17/2014,Autumn,Quetta,10,22.1,16.3,0,10.9,22,1017.2
10/18/2014,Autumn,Quetta,9.6,25.3,17.6,0,11.9,30,1014.5
10/19/2014,Autumn,Quetta,9.9,25.2,17.8,0,22.4,50,1013.5
10/20/2014,Autumn,Quetta,10.6,25.2,18.5,0,13.1,48,1015.9
10/21/2014,Autumn,Quetta,13.8,25.5,19.7,0,10.8,35,1017.5
10/22/2014,Autumn,Quetta,11.7,25.5,19,0,9.9,38,1017.3
10/23/2014,Autumn,Quetta,12.8,24.5,19.1,0,15,41,1016.7
10/24/2014,Autumn,Quetta,13.8,23,17.9,0,15.1,30,1016.2
10/25/2014,Autumn,Quetta,8.9,23.1,16.6,0,10.6,24,1015.9
10/26/2014,Autumn,Quetta,7.9,23.6,16.4,0,10.7,37,1017.2
10/27/2014,Autumn,Quetta,9.5,22.3,16.4,0,16.4,46,1018.2
10/28/2014,Autumn,Quetta,12.2,20,16.1,0,17.4,39,1018
10/29/2014,Autumn,Quetta,9.5,18.1,13.5,0,15.2,31,1019.6
10/30/2014,Autumn,Quetta,8.8,17.3,13.1,0,9.7,27,1019
10/31/2014,Autumn,Quetta,8.3,19.3,13.7,0,10.8,30,1018.2
11/1/2014,Autumn,Quetta,7.9,20.5,14.3,0,9.7,32,1017.3
11/2/2014,Autumn,Quetta,6.4,21.1,14.2,0,18.4,54,1016.7
11/3/2014,Autumn,Quetta,9,22,15.2,2.7,21.7,57,1015.9
11/4/2014,Autumn,Quetta,10.2,19.5,15.2,0.1,14.4,53,1016
11/5/2014,Autumn,Quetta,7.4,22.1,15,0,20.6,52,1015
11/6/2014,Autumn,Quetta,9.7,19.1,14.2,1.4,27.2,55,1015.3
11/7/2014,Autumn,Quetta,4.8,11.1,7.9,0,15.9,41,1021.6
11/8/2014,Autumn,Quetta,1,11.4,6.3,0,11.5,32,1025.1
11/9/2014,Autumn,Quetta,2.8,13.5,8,0.3,10.6,40,1024.2
11/10/2014,Autumn,Quetta,5.2,13.7,9.5,1.5,11.9,59,1022.6
11/11/2014,Autumn,Quetta,6,15.9,10.6,0,9.7,58,1019.9
11/12/2014,Autumn,Quetta,6,17.3,11.6,0,10.4,47,1019.6
11/13/2014,Autumn,Quetta,7.3,16.5,11.6,0,11.8,37,1021.2
11/14/2014,Autumn,Quetta,5.3,14.7,10.1,0,11.5,30,1023.5
11/15/2014,Autumn,Quetta,3.4,13.2,8.4,0,11.8,26,1022.4
11/16/2014,Autumn,Quetta,3.3,15,9,0,8.8,26,1020.9
11/17/2014,Autumn,Quetta,4.4,17.9,11,0,8.1,28,1019.8
11/18/2014,Autumn,Quetta,7,18.2,12.2,0,8.8,27,1019.9
11/19/2014,Autumn,Quetta,5.6,17.5,11.6,0,8,26,1019.7
11/20/2014,Autumn,Quetta,7.4,16.2,11.2,0,13.1,27,1019.7
11/21/2014,Autumn,Quetta,4.7,12.9,8.9,0,12.5,35,1021.2
11/22/2014,Autumn,Quetta,2.5,11.8,7.5,0,9.4,38,1020.1
11/23/2014,Autumn,Quetta,2.5,17.3,9.3,0,6.6,33,1018
11/24/2014,Autumn,Quetta,4,17.9,10.9,0,12.6,36,1017.8
11/25/2014,Autumn,Quetta,7.8,18.2,13,0,10.1,39,1018.2
11/26/2014,Autumn,Quetta,9.1,18.4,13.3,0,14.1,49,1015.9
11/27/2014,Autumn,Quetta,10,17.2,13.5,0,14.1,41,1015
11/28/2014,Autumn,Quetta,6.2,16.7,11.6,0,10.7,40,1016.2
11/29/2014,Autumn,Quetta,4.8,16.4,11.1,0,6.8,42,1016.2
11/30/2014,Autumn,Quetta,4.3,17.3,10.6,0,14.2,52,1016.9
12/1/2014,Winter,Quetta,4.2,16.9,10.8,0,10.1,44,1018.8
12/2/2014,Winter,Quetta,6.5,16.6,11.5,0,10.6,40,1018.4
12/3/2014,Winter,Quetta,7.7,15.5,11.4,0,9.8,41,1019.9
12/4/2014,Winter,Quetta,5.3,14.3,10,0,11.2,36,1021.7
12/5/2014,Winter,Quetta,4.6,13.5,9.1,0,9,33,1023.2
12/6/2014,Winter,Quetta,3.3,13.8,8.7,0,9.9,37,1022.7
12/7/2014,Winter,Quetta,4.2,13.3,8.2,0,12.9,36,1022.7
12/8/2014,Winter,Quetta,1.7,8.8,4.8,0,14.4,48,1024.4
12/9/2014,Winter,Quetta,-1.3,8.2,3.1,0,10,44,1025.5
12/10/2014,Winter,Quetta,-0.5,9.4,3.9,0,7.9,33,1023.8
12/11/2014,Winter,Quetta,0.2,11.8,5.4,0,10.8,33,1020.2
12/12/2014,Winter,Quetta,1.5,10.1,5.4,0,10.1,36,1019.3
12/13/2014,Winter,Quetta,0.9,8.5,4.4,0,12.4,41,1021.1
12/14/2014,Winter,Quetta,-0.5,7.8,3.3,0,13,42,1023.3
12/15/2014,Winter,Quetta,-3.2,8.9,2.9,0,7.4,37,1024.2
12/16/2014,Winter,Quetta,0.2,14.1,6.6,0,6.7,33,1022.6
12/17/2014,Winter,Quetta,3,15.3,8.8,0,6.7,29,1021.2
12/18/2014,Winter,Quetta,3.5,16.1,8.8,0,13.1,27,1020.2
12/19/2014,Winter,Quetta,1.7,10.1,6.2,0,6.5,33,1025.1
12/20/2014,Winter,Quetta,-0.4,12.2,6.1,0,6.6,33,1022.5
12/21/2014,Winter,Quetta,2.7,15.1,8.4,0,8.4,31,1015.7
12/22/2014,Winter,Quetta,2.4,13.5,7.5,0,16.2,63,1012.9
12/23/2014,Winter,Quetta,3.6,10.2,7.2,0,7.8,37,1017.8
12/24/2014,Winter,Quetta,-0.1,13.4,6.6,0,17.6,56,1019
12/25/2014,Winter,Quetta,5.4,11.9,8.3,0.4,18.4,57,1022.2
12/26/2014,Winter,Quetta,-0.5,12,6,0,9.1,30,1024.4
12/27/2014,Winter,Quetta,1.2,10.7,5.5,0,6.8,22,1021.4
12/28/2014,Winter,Quetta,0.7,12.9,6.4,0,9.7,20,1019.7
12/29/2014,Winter,Quetta,0.9,12,6.3,0,10.4,21,1018.3
12/30/2014,Winter,Quetta,1.8,10.4,6,0,12.2,26,1016.5
12/31/2014,Winter,Quetta,1,11.1,5.8,0,8.9,32,1017.8
1/1/2015,Winter,Quetta,-0.1,12.5,6.3,0,6.2,34,1020.4
1/2/2015,Winter,Quetta,0.5,12,6,0,11,34,1020.5
1/3/2015,Winter,Quetta,0.7,11.6,6.5,0,6,31,1019.4
1/4/2015,Winter,Quetta,0,16.6,7.7,0,14.5,37,1016.8
1/5/2015,Winter,Quetta,1.3,16.4,8.6,0,17.3,45,1016.9
1/6/2015,Winter,Quetta,6.2,15.6,10.8,0,15.2,40,1018.5
1/7/2015,Winter,Quetta,2.7,14.1,9.1,0,9,31,1019.2
1/8/2015,Winter,Quetta,2.1,18.8,10.3,0,10.7,24,1016.5
1/9/2015,Winter,Quetta,4.4,18,11,0,10.5,31,1016.2
1/10/2015,Winter,Quetta,1.6,18.3,10.3,0,14.2,46,1018.7
1/11/2015,Winter,Quetta,7.6,17.7,12.3,0,15.3,23,1019.2
1/12/2015,Winter,Quetta,7.5,17.7,12.5,0,21.7,28,1017.7
1/13/2015,Winter,Quetta,2.1,9.8,6.7,1,21.8,56,1019.9
1/14/2015,Winter,Quetta,-2.6,8.8,3.7,0,9.5,51,1022.6
1/15/2015,Winter,Quetta,-1.4,11.4,4.8,0,10.7,40,1023.1
1/16/2015,Winter,Quetta,-1,13.3,6.1,0,8,33,1021.3
1/17/2015,Winter,Quetta,1,14.7,7.6,0,8.7,25,1019.3
1/18/2015,Winter,Quetta,0.5,15.6,8.1,0,12.5,31,1017.2
1/19/2015,Winter,Quetta,0.8,14.8,7.8,0.6,10.9,52,1015.8
1/20/2015,Winter,Quetta,1.3,9.9,5.1,5.4,20.8,71,1015.5
1/21/2015,Winter,Quetta,0.8,5,2.8,6.1,10.8,89,1020.6
1/22/2015,Winter,Quetta,0.4,4.9,2.2,0,9.8,82,1024.2
1/23/2015,Winter,Quetta,-1.9,6.5,1.9,0,5.5,73,1023.4
1/24/2015,Winter,Quetta,-3.7,7.4,2,0,11.9,71,1022.3
1/25/2015,Winter,Quetta,-0.5,5.4,2.2,0,16,72,1025.3
1/26/2015,Winter,Quetta,-4.6,3.5,-0.4,0,12.1,62,1026.9
1/27/2015,Winter,Quetta,-4.8,3.9,-0.4,0,8.1,54,1025.7
1/28/2015,Winter,Quetta,-4.1,8.8,2.4,0,12.8,48,1020.6
1/29/2015,Winter,Quetta,1.2,10.4,5.9,0,8.3,43,1020.6
1/30/2015,Winter,Quetta,1.4,15.8,8.6,0,12.3,47,1019.5
1/31/2015,Winter,Quetta,8.2,18.1,12.6,0,17.7,44,1015.9
2/1/2015,Winter,Quetta,7.4,15.8,12,0,16.5,36,1014
2/2/2015,Winter,Quetta,2.8,13,8.4,0,14.2,44,1016.4
2/3/2015,Winter,Quetta,3.3,11.4,7.4,0,14.8,30,1022
2/4/2015,Winter,Quetta,0,14.2,7.3,0,8.6,31,1023.7
2/5/2015,Winter,Quetta,2.5,13.7,8.2,0,11.5,48,1019.7
2/6/2015,Winter,Quetta,2.7,12.9,7.7,4.6,14,65,1017.1
2/7/2015,Winter,Quetta,5.3,10.8,7.5,0.6,13.6,70,1018
2/8/2015,Winter,Quetta,2.6,11.5,7.4,0,8.7,52,1019.8
2/9/2015,Winter,Quetta,-0.4,13.9,7.2,0,7.4,44,1020.8
2/10/2015,Winter,Quetta,0.3,15,8.4,0,8,61,1021.3
2/11/2015,Winter,Quetta,5.7,16.4,11.6,0,8.5,43,1019.4
2/12/2015,Winter,Quetta,6.8,19.7,13.9,0,10.4,39,1018.1
2/13/2015,Winter,Quetta,10,21.6,15.7,0,16.7,30,1015.1
